# Te	G
# K	W/(m^3K)
9100	7.407753815648526E+16
9200	7.605439077516754E+16
9300	7.837815385088101E+16
9400	8.019522299468622E+16
9500	8.21261702482243E+16
9600	8.440054777743797E+16
9700	8.605473123965472E+16
9800	8.783452507230099E+16
9900	8.993747951464213E+16
10000	9.155685939953683E+16
10100	9.368287401128693E+16
10200	9.571784596427474E+16
10300	9.756016550902586E+16
10400	9.939194348327776E+16
10500	1.014598183362083E+17
10600	1.035627095648695E+17
10700	1.055387929933336E+17
10800	1.076989356736936E+17
10900	1.095245309233011E+17
11000	1.114467101610369E+17
11100	1.136163689788303E+17
11200	1.156912377968876E+17
11300	1.176523981288325E+17
11400	1.194954774246752E+17
11500	1.213523273256466E+17
11600	1.232089367317095E+17
11700	1.253869348505972E+17
11800	1.276835790105165E+17
11900	1.297387926259645E+17
12000	1.312543207402204E+17
12100	1.327879400864227E+17
12200	1.34271438782458E+17
12300	1.358407969195359E+17
12400	1.376204130116468E+17
12500	1.389355915265899E+17
12600	1.402141241970746E+17
12700	1.420152233146438E+17
12800	1.439402377975246E+17
12900	1.455896130686313E+17
13000	1.474998379582194E+17
13100	1.494781551123685E+17
13200	1.51297013553153E+17
13300	1.532231371140739E+17
13400	1.555275252567966E+17
13500	1.579371709985624E+17
13600	1.6021249916351E+17
13700	1.615401660462304E+17
13800	1.626229727003767E+17
13900	1.644359566957484E+17
14000	1.659687003649961E+17
14100	1.67529899100794E+17
14200	1.692664411859972E+17
14300	1.707267827921046E+17
14400	1.723228936656084E+17
14500	1.74015141990304E+17
14600	1.756597270569904E+17
14700	1.773580955487001E+17
14800	1.791963542489059E+17
14900	1.808947649739695E+17
15000	1.824350970837452E+17
15100	1.836808618011433E+17
15200	1.850701752808969E+17
15300	1.867739624950421E+17
15400	1.885140516492697E+17
15500	1.901121805633146E+17
15600	1.918732428538422E+17
15700	1.932820659999386E+17
15800	1.94935320662652E+17
15900	1.967571692852186E+17
16000	1.984404710214109E+17
16100	1.99397321026285E+17
16200	2.009480297875337E+17
16300	2.035453656840462E+17
16400	2.047042589520219E+17
16500	2.063909735950976E+17
16600	2.084043070860092E+17
16700	2.102854319167332E+17
16800	2.122829886166942E+17
16900	2.137577804614172E+17
17000	2.151114863365225E+17
17100	2.164913999880571E+17
17200	2.181009965360224E+17
17300	2.19690119902135E+17
17400	2.214177095407806E+17
17500	2.225315095597569E+17
17600	2.245685226089282E+17
17700	2.263636020666969E+17
17800	2.276902679335607E+17
17900	2.291843265593616E+17
18000	2.30477540959567E+17
18100	2.313993879316843E+17
18200	2.328712329105541E+17
18300	2.348165104421067E+17
18400	2.360958854460169E+17
18500	2.375604411277593E+17
18600	2.392828261682932E+17
18700	2.411277654262802E+17
18800	2.429222014624612E+17
18900	2.444322700114631E+17
19000	2.45912244198717E+17
19100	2.476494832610287E+17
19200	2.496688497756768E+17
19300	2.511981437785804E+17
19400	2.523222136615984E+17
19500	2.536214308694426E+17
19600	2.547495681917852E+17
19700	2.556080105060498E+17
19800	2.569772074474856E+17
19900	2.583553334311413E+17
20000	2.594935127239719E+17
20100	2.613714880220224E+17
20200	2.632786127820927E+17
20300	2.645802510242742E+17
20400	2.661661562324216E+17
20500	2.682578846735547E+17
20600	2.696959131701033E+17
20700	2.715152953742525E+17
20800	2.73563163035552E+17
20900	2.758542032411399E+17
21000	2.783524650016016E+17
21100	2.798917470954243E+17
21200	2.812824822453469E+17
21300	2.828048728179324E+17
21400	2.843324383305473E+17
21500	2.859713674546771E+17
21600	2.878489189219559E+17
21700	2.893403028812075E+17
21800	2.912301957985764E+17
21900	2.936926043323985E+17
22000	2.946613478950846E+17
22100	2.963152677465682E+17
22200	2.98517832876661E+17
22300	3.003220686514539E+17
22400	3.025435501481347E+17
22500	3.05171180332085E+17
22600	3.078771592723414E+17
22700	3.088268230522886E+17
22800	3.101387983671548E+17
22900	3.116541283883482E+17
23000	3.131960871616824E+17
23100	3.153197560899549E+17
23200	3.181863691867271E+17
23300	3.190716260537828E+17
23400	3.204724025464875E+17
23500	3.221296427531091E+17
23600	3.232525552903937E+17
23700	3.241094274213586E+17
23800	3.253544391658561E+17
23900	3.268015616427219E+17
24000	3.283302315017164E+17
24100	3.300226789591089E+17
24200	3.317666507277677E+17
24300	3.335409760079213E+17
24400	3.355077689393346E+17
24500	3.377323726167103E+17
24600	3.399339596602776E+17
24700	3.432001262103887E+17
24800	3.444217297929812E+17
24900	3.461498499113142E+17
25000	3.476783060707322E+17
