# Te	G
# K	W/(m^3K)
14800	1.97537747980042E17
14900	1.99063817860348E17
15000	2.00505016888963E17
15100	2.01981666413292E17
15200	2.0336253576433E17
15300	2.04810853706237E17
15400	2.06165740952275E17
15500	2.0746443392004E17
15600	2.08992220350499E17
15700	2.10318396082662E17
15800	2.11645312967123E17
15900	2.12997923583746E17
16000	2.14366695319589E17
16100	2.15601096000956E17
16200	2.16897434446398E17
16300	2.18255899567368E17
16400	2.19528938658589E17
16500	2.2084017476767E17
16600	2.22022364688645E17
16700	2.23355043791399E17
16800	2.24676685084697E17
16900	2.25895691839888E17
17000	2.27030524863037E17
17100	2.28326032545293E17
17200	2.29495144254417E17
17300	2.30799162788568E17
17400	2.32141729474729E17
17500	2.33374474927812E17
17600	2.34550857331648E17
17700	2.35754826225644E17
17800	2.36971860476117E17
17900	2.38321294327673E17
18000	2.39535965765018E17
18100	2.40837656357164E17
18200	2.4206635392016E17
18300	2.43165078880053E17
18400	2.44454581699225E17
18500	2.45850880743354E17
18600	2.46940626531547E17
18700	2.48127067785874E17
18800	2.49413597045742E17
18900	2.50646482279456E17
19000	2.51905555815632E17
19100	2.52986483089167E17
19200	2.54252182588009E17
19300	2.55502743371353E17
19400	2.56688767362382E17
19500	2.57942230832816E17
19600	2.59218558254542E17
19700	2.60424911243771E17
19800	2.61444554998635E17
19900	2.62776066380063E17
20000	2.64006133964938E17
20100	2.65211959760617E17
20200	2.66489127989911E17
20300	2.67701769096403E17
20400	2.69033979071992E17
20500	2.70077255200742E17
20600	2.71345419664213E17
20700	2.72554501100849E17
20800	2.73624339588483E17
20900	2.75008921604004E17
21000	2.76277644892872E17
21100	2.77524400695967E17
21200	2.78786375611035E17
21300	2.80175108221068E17
21400	2.81404543444253E17
21500	2.82801838428841E17
21600	2.84094820503153E17
21700	2.8546031094757E17
21800	2.86887731958466E17
21900	2.88141735876521E17
22000	2.89497597355652E17
22100	2.9085164794489E17
22200	2.92209573167918E17
22300	2.93597681434729E17
22400	2.95090867629708E17
22500	2.96533518324242E17
22600	2.98001581877115E17
22700	2.99388308977977E17
22800	3.00867213756894E17
22900	3.0243272212331E17
23000	3.04115959619834E17
23100	3.05620928904432E17
23200	3.07352522293752E17
23300	3.09255123310165E17
23400	3.11069588011756E17
23500	3.12945935297634E17
23600	3.14730874603535E17
23700	3.16554419829368E17
23800	3.18448371605735E17
23900	3.2040040329219E17
24000	3.22399408733507E17
24100	3.24650073194567E17
24200	3.27037413616775E17
24300	3.29110103203716E17
24400	3.31599050048144E17
24500	3.33958631865982E17
24600	3.36698132665834E17
24700	3.39560331164516E17
24800	3.42499138838098E17
24900	3.45656200880367E17
25000	3.49040257114434E17
