# Te	G
# K	W/(m^3K)
10800	5.68347247851005E16
10900	5.70080276783951E16
11000	5.72082234692668E16
11100	5.74132750251936E16
11200	5.76144391260928E16
11300	5.77951780133564E16
11400	5.79956916385561E16
11500	5.8199593783775E16
11600	5.83574004604178E16
11700	5.85091485884121E16
11800	5.86643339361177E16
11900	5.88164862457782E16
12000	5.89513910624097E16
12100	5.90980763691931E16
12200	5.92017503051436E16
12300	5.93220495196834E16
12400	5.94370008955945E16
12500	5.95785544079484E16
12600	5.96778250259454E16
12700	5.97521927346078E16
12800	5.98691394063404E16
12900	5.99624422306679E16
13000	6.00575436010202E16
13100	6.01406084596192E16
13200	6.022446199707E16
13300	6.03155277479005E16
13400	6.03990412308201E16
13500	6.04644133817938E16
13600	6.05274275719414E16
13700	6.05940329421103E16
13800	6.06629406244857E16
13900	6.07245484193078E16
14000	6.07691908466205E16
14100	6.08249769085876E16
14200	6.08880128233772E16
14300	6.09358855252751E16
14400	6.09698124811415E16
14500	6.10034690956752E16
14600	6.10499686612745E16
14700	6.1099094525324E16
14800	6.11144140297404E16
14900	6.11579300224844E16
15000	6.11876946385647E16
15100	6.11999525976241E16
15200	6.12392826855747E16
15300	6.12715539974326E16
15400	6.13011218314701E16
15500	6.13174716556389E16
15600	6.13491622707711E16
15700	6.13774021074046E16
15800	6.1398650833727E16
15900	6.14172926980125E16
16000	6.14437168782895E16
16100	6.14588935882573E16
16200	6.14845110902612E16
16300	6.14899973212661E16
16400	6.15123873095985E16
16500	6.15336684661876E16
16600	6.1544161385957E16
16700	6.15610887934999E16
16800	6.15629626258746E16
16900	6.15697450869274E16
17000	6.15539101501136E16
17100	6.15614884635095E16
17200	6.15454297481689E16
17300	6.15280548276927E16
17400	6.15388972285239E16
17500	6.1531635617808E16
17600	6.153032173787E16
17700	6.14987506886084E16
17800	6.14716886070084E16
17900	6.1454694898256E16
18000	6.14315327759397E16
18100	6.14007006505508E16
18200	6.13860375562117E16
18300	6.13757203953782E16
18400	6.13638032734485E16
18500	6.13395679189572E16
18600	6.13076181555645E16
18700	6.12879674689899E16
18800	6.12570235942131E16
18900	6.12534119503444E16
19000	6.12362762360417E16
19100	6.11954567295108E16
19200	6.118207753879E16
19300	6.11694874479476E16
19400	6.11312024059924E16
19500	6.11300206525721E16
19600	6.11019718552926E16
19700	6.11005955502636E16
19800	6.1079617016347E16
19900	6.10421101813437E16
20000	6.10288609583258E16
20100	6.09998919153457E16
20200	6.09856242660092E16
20300	6.09417471456625E16
20400	6.09178729674066E16
20500	6.09235709363362E16
20600	6.08780250776866E16
20700	6.08535652170545E16
20800	6.08272358627393E16
20900	6.07808701907104E16
21000	6.07533269635907E16
21100	6.07103347978146E16
21200	6.0677929912032E16
21300	6.06603494484102E16
21400	6.06118086866742E16
21500	6.05624101437419E16
21600	6.05335667778501E16
21700	6.05024996560991E16
21800	6.04823963954077E16
21900	6.0448674233643E16
22000	6.04027899007819E16
22100	6.03730346987682E16
22200	6.03246587810428E16
22300	6.0291044195175E16
22400	6.02494056784695E16
22500	6.02004091072068E16
22600	6.01513146975307E16
22700	6.01202395846762E16
22800	6.00926182859476E16
22900	6.00507875656233E16
23000	6.00134684528168E16
23100	5.99579678782971E16
23200	5.99141718217636E16
23300	5.98541192580695E16
23400	5.98033706494802E16
23500	5.9767072564018E16
23600	5.97252405718138E16
23700	5.96940952639264E16
23800	5.96434972033562E16
23900	5.9602181819002E16
24000	5.95597758410457E16
24100	5.95301885400991E16
24200	5.95310881547797E16
24300	5.94894040853875E16
24400	5.94400318355092E16
24500	5.93977958606487E16
24600	5.93436257335398E16
24700	5.92888867422257E16
24800	5.92297246152119E16
24900	5.91912029128709E16
25000	5.91598932305532E16
25100	5.91148587128508E16
25200	5.90827321826403E16
25300	5.90420452073643E16
25400	5.89906132421691E16
25500	5.89253797861348E16
25600	5.88742600494661E16
25700	5.88360646584354E16
25800	5.88015789236335E16
25900	5.87528622051561E16
26000	5.87006825782337E16
26100	5.86527040499346E16
26200	5.86129766472194E16
26300	5.8579135342909E16
26400	5.85217290823408E16
26500	5.84809617376495E16
26600	5.84300674028433E16
26700	5.83819827125026E16
26800	5.83333288615238E16
26900	5.82927973078445E16
27000	5.82387917950003E16
27100	5.81654986745453E16
27200	5.80961406555905E16
27300	5.80345731052545E16
27400	5.7973989130072E16
27500	5.79158823411591E16
27600	5.78545267304092E16
27700	5.7793446578922E16
27800	5.77277490307342E16
27900	5.76631763954255E16
28000	5.75885368648414E16
28100	5.75276903428137E16
28200	5.74608423347103E16
28300	5.73851447529852E16
28400	5.73092691994169E16
28500	5.72362982331908E16
28600	5.71682293960979E16
28700	5.70907347072286E16
28800	5.70092398170253E16
28900	5.69414651009547E16
29000	5.68624827170182E16
29100	5.67809369632103E16
29200	5.67057397606623E16
29300	5.66248770332301E16
29400	5.65449593886109E16
29500	5.64577628246908E16
29600	5.63625088761671E16
29700	5.62661912717965E16
29800	5.61806061677533E16
29900	5.60864585927248E16
30000	5.59831204922607E16
