# Te	G
# K	W/(m^3K)
26800	4.02045863851995E17
26900	4.03055935060186E17
27000	4.04065359733877E17
27100	4.04770160861071E17
27200	4.05613865474372E17
27300	4.0660648490605E17
27400	4.07538089827652E17
27500	4.08717125229502E17
27600	4.0995663511707E17
27700	4.10963993123805E17
27800	4.11871373164063E17
27900	4.1308153492923E17
28000	4.14586631891928E17
