# Te	G
# K	W/(m^3K)
20400	1.3650194338881E17
20500	1.37331456396281E17
20600	1.37599973218909E17
20700	1.38271752959333E17
20800	1.38448287547702E17
20900	1.38099550667163E17
21000	1.38137700481687E17
21100	1.38290526462457E17
21200	1.39354631863307E17
21300	1.39931911526382E17
21400	1.39846342404558E17
21500	1.40001992185329E17
21600	1.40360288744668E17
21700	1.40373975285606E17
21800	1.40795406348865E17
21900	1.42047290804029E17
22000	1.43258819469478E17
22100	1.44651000106011E17
22200	1.45200953052815E17
22300	1.45039823519802E17
22400	1.45105616447946E17
22500	1.44892201965379E17
22600	1.4511908354792E17
22700	1.45126517018298E17
22800	1.4479434033016E17
22900	1.45067866244786E17
23000	1.45281301404453E17
23100	1.45264679329786E17
23200	1.45995771112599E17
23300	1.46903247132131E17
23400	1.47373816754354E17
23500	1.47055478075654E17
23600	1.46875607028222E17
23700	1.47881214989128E17
23800	1.48851578193508E17
23900	1.49209928636118E17
24000	1.49120937495948E17
24100	1.49084792590431E17
24200	1.49123654822694E17
24300	1.50759582832427E17
24400	1.51457737248755E17
24500	1.50973976765226E17
24600	1.50337069540849E17
24700	1.49987873771044E17
24800	1.51014697838249E17
24900	1.50924525646062E17
25000	1.50636192461146E17
25100	1.50486638905886E17
25200	1.50450286137921E17
25300	1.51116503889843E17
25400	1.51140344730346E17
25500	1.51519063313547E17
25600	1.51665055984684E17
25700	1.51734048670994E17
25800	1.52018844910692E17
25900	1.52686695150421E17
26000	1.52920946739061E17
26100	1.52464429805944E17
26200	1.52481304411707E17
26300	1.52677806581309E17
26400	1.52519487028964E17
26500	1.52561606558027E17
26600	1.52218828498719E17
26700	1.51855966326204E17
26800	1.51836184808735E17
26900	1.51871969102278E17
27000	1.51978004041989E17
27100	1.51634183018749E17
27200	1.52187093309346E17
27300	1.52319104110822E17
27400	1.51909743138571E17
27500	1.52035235394683E17
27600	1.52304273552451E17
27700	1.52464044203056E17
27800	1.5283769996351E17
27900	1.5312327039074E17
28000	1.53799554936322E17
28100	1.54368171904408E17
28200	1.54349181137466E17
28300	1.5500912125734E17
28400	1.54607132854017E17
28500	1.53738377303887E17
28600	1.53089691859972E17
28700	1.52652800601629E17
28800	1.52851244125361E17
28900	1.53558750616643E17
29000	1.53743498893831E17
29100	1.52829004779084E17
29200	1.52688038136263E17
29300	1.52986181290145E17
29400	1.5317693709774E17
29500	1.52951539310813E17
29600	1.51698015791438E17
29700	1.51371852925173E17
29800	1.5087403613057E17
29900	1.50566916905367E17
30000	1.5039046839277E17
