# Te	G
# K	W/(m^3K)
24200	9.14935166146492E16
24300	9.15837467617523E16
24400	9.17418120363149E16
24500	9.19572369372202E16
24600	9.20817033468909E16
24700	9.20812020771678E16
24800	9.21968528932068E16
24900	9.2289267834275E16
25000	9.24820670499551E16
25100	9.25500084292633E16
25200	9.26352240640788E16
25300	9.28159626356492E16
25400	9.29879740117796E16
25500	9.31534207449074E16
25600	9.33382359129616E16
25700	9.34706496863751E16
25800	9.3639517082873E16
25900	9.38233627533539E16
26000	9.40683363507466E16
26100	9.425308920481E16
26200	9.44208253396827E16
26300	9.46385623969361E16
26400	9.47102624374562E16
26500	9.4841492569039E16
26600	9.50015109240231E16
26700	9.51485104819194E16
26800	9.53204647091711E16
26900	9.5507218170547E16
27000	9.56789614481997E16
27100	9.58969108184844E16
27200	9.60840480427734E16
27300	9.62959208554026E16
27400	9.64737314036684E16
27500	9.6752638256345E16
27600	9.69083856124099E16
27700	9.71560960723419E16
27800	9.73035994896465E16
27900	9.74942841891117E16
28000	9.7671872233546E16
28100	9.7996417742828E16
28200	9.81770241712696E16
28300	9.85321414146284E16
28400	9.87235575297163E16
28500	9.90003003704584E16
28600	9.92728241930981E16
28700	9.95060425721182E16
28800	9.97607889579245E16
28900	9.9992232739675E16
29000	1.00308453878801E17
29100	1.00682190299472E17
29200	1.00907374889435E17
29300	1.01278769409152E17
29400	1.01701280872523E17
29500	1.02086340466525E17
29600	1.02461221881005E17
29700	1.02855872956667E17
29800	1.03325813535514E17
29900	1.03743055879034E17
30000	1.04260705577913E17
