# Te	G
# K	W/(m^3K)
22500	5.063126711197616e+17
22600	5.01620553928028e+17
22700	4.626152652032768e+17
22800	5.15086913555972e+17
22900	4.994142293340036e+17
23000	5.190498576617108e+17
23100	5.081727191638036e+17
23200	5.161181761394992e+17
23300	4.344624546460824e+17
23400	4.5225653975722e+17
23500	4.99837179620208e+17
23600	4.82747159260994e+17
23700	4.926879971412412e+17
23800	4.892158430670068e+17
23900	4.987008354615456e+17
24000	4.923545787334636e+17
24100	4.628737914333072e+17
24200	4.389718238981732e+17
24300	4.927833289824292e+17
24400	5.066062797469568e+17
24500	4.766340486654932e+17
24600	4.94357125440314e+17
24700	4.7290989534934e+17
24800	4.888378276426244e+17
24900	4.895050279366508e+17
25000	4.872084380115652e+17
