# Te	G
# K	W/(m^3K)
18500	7.96436644732672E16
18600	8.05428379260404E16
18700	8.13462493549375E16
18800	8.23063464406398E16
18900	8.33883245034865E16
19000	8.43938783384846E16
19100	8.53994321734827E16
19200	8.63724874969849E16
19300	8.72598177688139E16
19400	8.86486535700957E16
19500	8.97641977248194E16
19600	9.14378670121974E16
19700	9.28559364978796E16
19800	9.41494558095109E16
19900	9.68117977171991E16
20000	9.88318192507023E16
20100	1.00695844435634E17
20200	1.02678610932849E17
20300	1.04878239864663E17
20400	1.06607532139478E17
20500	1.08320976453661E17
20600	1.09974283134647E17
20700	1.12058467763966E17
20800	1.15155017641673E17
20900	1.17602373598116E17
21000	1.19956637593619E17
21100	1.26291553425992E17
21200	1.30653053470531E17
21300	1.34373334688941E17
21400	1.38844294633541E17
21500	1.41726667129867E17
21600	1.50303129164248E17
21700	1.53584813134832E17
21800	1.60194286622371E17
21900	1.7363083188762E17
22000	1.91885345723343E17
22100	1.88813462479815E17
22200	1.93700528299503E17
22300	2.02685604295757E17
22400	2.13282680860429E17
22500	2.17943406597643E17
22600	2.2063430406049E17
22700	2.28036652317146E17
22800	2.32921832524709E17
22900	2.3761990869925E17
23000	2.43949666829505E17
23100	2.47860733497867E17
23200	2.52262539791204E17
23300	2.57044695278515E17
23400	2.64735024799075E17
23500	2.69857178332554E17
23600	2.8144535444349E17
23700	3.00902388634642E17
23800	3.37715188694185E17
23900	3.53830754289688E17
24000	3.61548301157164E17
24100	3.70842273477691E17
24200	3.86488681691541E17
24300	4.02158331121539E17
24400	4.02565754547533E17
24500	4.09690267026749E17
24600	4.12133295195264E17
24700	4.25289709058648E17
24800	4.30894825010377E17
24900	4.32303670091061E17
25000	4.3848878175366E17
