# Te	G
# K	W/(m^3K)
17200	4.648447740411076E+17
17300	4.650554893568075E+17
17400	4.651387775417578E+17
17500	4.651846588989894E+17
17600	4.652226191490033E+17
17700	4.651389116572829E+17
17800	4.651605162188904E+17
17900	4.647322573154075E+17
18000	4.648385060892035E+17
18100	4.648971069859311E+17
18200	4.64870868944939E+17
18300	4.64761762606564E+17
18400	4.644660703296904E+17
18500	4.643352167288526E+17
18600	4.641986911652606E+17
18700	4.643628454959492E+17
18800	4.642760026026582E+17
18900	4.637427982586892E+17
19000	4.634526877759999E+17
19100	4.631659135479928E+17
19200	4.631460962508629E+17
19300	4.628221521275974E+17
19400	4.622849273082023E+17
19500	4.620641124466907E+17
19600	4.61796189260386E+17
19700	4.613294430695842E+17
19800	4.611031565004463E+17
19900	4.608957479124055E+17
20000	4.604248079115011E+17
20100	4.599517355188345E+17
20200	4.597403328862803E+17
20300	4.591544364325856E+17
20400	4.585734537497182E+17
20500	4.584107795639148E+17
20600	4.575826890493338E+17
20700	4.571845169507997E+17
20800	4.567057369440056E+17
20900	4.561230630037034E+17
21000	4.552715383175284E+17
21100	4.548395643802393E+17
21200	4.539783139193975E+17
21300	4.531167572713334E+17
21400	4.522249624001298E+17
21500	4.511131778880033E+17
21600	4.494204321632531E+17
21700	4.479396338935924E+17
21800	4.473642208336468E+17
21900	4.471755622634895E+17
22000	4.469092860097727E+17
22100	4.466136778871226E+17
22200	4.463396518885428E+17
22300	4.460586733673615E+17
22400	4.4595972460562E+17
22500	4.458969178856648E+17
22600	4.458958509162381E+17
22700	4.457100797004403E+17
22800	4.454589338755811E+17
22900	4.452350985415339E+17
23000	4.450145335677932E+17
23100	4.449343903189492E+17
23200	4.449343903189492E+17
23300	4.449343903189492E+17
23400	4.449343903189492E+17
23500	4.449343903189492E+17
23600	4.449343903189492E+17
23700	4.449343903189492E+17
23800	4.449343903189492E+17
23900	4.449343903189492E+17
24000	4.449343903189492E+17
24100	4.449343903189492E+17
24200	4.449343903189492E+17
24300	4.449343903189492E+17
24400	4.449343903189492E+17
24500	4.449343903189492E+17
24600	4.449343903189492E+17
24700	4.449343903189492E+17
24800	4.449343903189492E+17
24900	4.449343903189492E+17
25000	4.449343903189492E+17
