# Te	Ce
# K	J/(m^3K)
4.8000000000000000E+03	1.4274464744557242E+06
4.9000000000000000E+03	1.4605650650860083E+06
5.0000000000000000E+03	1.4940182198297200E+06
5.1000000000000000E+03	1.5275755569203261E+06
5.2000000000000000E+03	1.5612134444331671E+06
5.3000000000000000E+03	1.5953786390606586E+06
5.4000000000000000E+03	1.6296631576597451E+06
5.5000000000000000E+03	1.6645215663549372E+06
5.6000000000000000E+03	1.6993126453694294E+06
5.7000000000000000E+03	1.7342158648413750E+06
5.8000000000000000E+03	1.7668738572259725E+06
5.9000000000000000E+03	1.8011347289421731E+06
6.0000000000000000E+03	1.8364441934648433E+06
6.1000000000000000E+03	1.8717598697576316E+06
6.2000000000000000E+03	1.9069895455373856E+06
6.3000000000000000E+03	1.9423463922824757E+06
6.4000000000000000E+03	1.9779488350749908E+06
6.5000000000000000E+03	2.0135834688301999E+06
6.6000000000000000E+03	2.0489425233427354E+06
6.7000000000000000E+03	2.0844781179158215E+06
6.8000000000000000E+03	2.1199216596750538E+06
6.9000000000000000E+03	2.1551264884701315E+06
7.0000000000000000E+03	2.1909043951440570E+06
7.1000000000000000E+03	2.2267901834182097E+06
7.2000000000000000E+03	2.2621115059422296E+06
7.3000000000000000E+03	2.2969534455952840E+06
7.4000000000000000E+03	2.3320342071892573E+06
7.5000000000000000E+03	2.3662999353002296E+06
7.6000000000000000E+03	2.4009849181247139E+06
7.7000000000000000E+03	2.4352342497756328E+06
7.8000000000000000E+03	2.4688239939609752E+06
7.9000000000000000E+03	2.5023650415557497E+06
8.0000000000000000E+03	2.5358648698837874E+06
8.1000000000000000E+03	2.5688757253826526E+06
8.2000000000000000E+03	2.6009384703162797E+06
8.3000000000000000E+03	2.6328593627750962E+06
8.4000000000000000E+03	2.6650501893587094E+06
8.5000000000000000E+03	2.6965949016321227E+06
8.6000000000000000E+03	2.7276516199486558E+06
8.7000000000000000E+03	2.7579564303776152E+06
8.8000000000000000E+03	2.7883319857347086E+06
8.9000000000000000E+03	2.8186146062422595E+06
9.0000000000000000E+03	2.8480269888846800E+06
9.1000000000000000E+03	2.8771036407411653E+06
9.2000000000000000E+03	2.9055078943637367E+06
9.3000000000000000E+03	2.9340526854455746E+06
9.4000000000000000E+03	2.9618499156284370E+06
9.5000000000000000E+03	2.9896990835620183E+06
9.6000000000000000E+03	3.0186070012567318E+06
9.7000000000000000E+03	3.0463623399980590E+06
9.8000000000000000E+03	3.0721572507383875E+06
9.9000000000000000E+03	3.0976522438103459E+06
1.0000000000000000E+04	3.1228115426204330E+06
1.0100000000000000E+04	3.1471986339406376E+06
1.0200000000000000E+04	3.1715049432023764E+06
1.0300000000000000E+04	3.1955815890498422E+06
1.0400000000000000E+04	3.2187470244890749E+06
1.0500000000000000E+04	3.2411868700780743E+06
1.0600000000000000E+04	3.2636740311084851E+06
1.0700000000000000E+04	3.2856658988481211E+06
1.0800000000000000E+04	3.3071565537939742E+06
1.0900000000000000E+04	3.3279856419491284E+06
1.1000000000000000E+04	3.3484027398688169E+06
1.1100000000000000E+04	3.3683904855478690E+06
1.1200000000000000E+04	3.3878545106084929E+06
1.1300000000000000E+04	3.4069085665404019E+06
1.1400000000000000E+04	3.4256437405130723E+06
1.1500000000000000E+04	3.4438694354428104E+06
1.1600000000000000E+04	3.4618569134709262E+06
1.1700000000000000E+04	3.4791891465762006E+06
1.1800000000000000E+04	3.4959242250408716E+06
1.1900000000000000E+04	3.5125048195605958E+06
1.2000000000000000E+04	3.5284862962013814E+06
1.2100000000000000E+04	3.5441541742173503E+06
1.2200000000000000E+04	3.5583039664616440E+06
1.2300000000000000E+04	3.5705269387894575E+06
1.2400000000000000E+04	3.5849699317991664E+06
1.2500000000000000E+04	3.5988393086051713E+06
1.2600000000000000E+04	3.6122742817276083E+06
1.2700000000000000E+04	3.6254496588593167E+06
1.2800000000000000E+04	3.6382420350380926E+06
1.2900000000000000E+04	3.6507272974558789E+06
1.3000000000000000E+04	3.6627514644239573E+06
1.3100000000000000E+04	3.6745438244150304E+06
1.3200000000000000E+04	3.6858323117384980E+06
1.3300000000000000E+04	3.6967217861163705E+06
1.3400000000000000E+04	3.7065071708536474E+06
1.3500000000000000E+04	3.7166165029759910E+06
1.3600000000000000E+04	3.7264768314599968E+06
1.3700000000000000E+04	3.7360491866847142E+06
1.3800000000000000E+04	3.7451810385262314E+06
1.3900000000000000E+04	3.7540712764273258E+06
1.4000000000000000E+04	3.7626397152281166E+06
1.4100000000000000E+04	3.7708279767114292E+06
1.4200000000000000E+04	3.7788026467494527E+06
1.4300000000000000E+04	3.7862415296482551E+06
1.4400000000000000E+04	3.7935405176191195E+06
1.4500000000000000E+04	3.8004086670524413E+06
1.4600000000000000E+04	3.8071128277184069E+06
1.4700000000000000E+04	3.8135886067505036E+06
1.4800000000000000E+04	3.8193735371454917E+06
1.4900000000000000E+04	3.8253669881800287E+06
1.5000000000000000E+04	3.8309088910187851E+06
1.5100000000000000E+04	3.8362721491339202E+06
1.5200000000000000E+04	3.8412068718092912E+06
1.5300000000000000E+04	3.8460672431329018E+06
1.5400000000000000E+04	3.8505558836266664E+06
1.5500000000000000E+04	3.8546387859510533E+06
1.5600000000000000E+04	3.8585579234070000E+06
1.5700000000000000E+04	3.8620667863712367E+06
1.5800000000000000E+04	3.8654772882189974E+06
1.5900000000000000E+04	3.8688761428077612E+06
1.6000000000000000E+04	3.8718006268619495E+06
1.6100000000000000E+04	3.8745619049932454E+06
1.6200000000000000E+04	3.8770283351599062E+06
1.6300000000000000E+04	3.8794173357911836E+06
1.6400000000000000E+04	3.8815726188770966E+06
1.6500000000000000E+04	3.8834903877023058E+06
1.6600000000000000E+04	3.8854452279471294E+06
1.6700000000000000E+04	3.8868785304170870E+06
1.6800000000000000E+04	3.8881017446128125E+06
1.6900000000000000E+04	3.8893207821796476E+06
1.7000000000000000E+04	3.8904184911513496E+06
1.7100000000000000E+04	3.8913409418607592E+06
1.7200000000000000E+04	3.8919310262329904E+06
1.7300000000000000E+04	3.8924633542961734E+06
1.7400000000000000E+04	3.8928702192504513E+06
1.7500000000000000E+04	3.8931766562522841E+06
1.7600000000000000E+04	3.8932870876299799E+06
1.7700000000000000E+04	3.8936078942853054E+06
1.7800000000000000E+04	3.8935573421399472E+06
1.7900000000000000E+04	3.8935760105648059E+06
1.8000000000000000E+04	3.8936394753038101E+06
1.8100000000000000E+04	3.8934947104067947E+06
1.8200000000000000E+04	3.8932398503832351E+06
1.8300000000000000E+04	3.8933072138323542E+06
1.8400000000000000E+04	3.8931080267836293E+06
1.8500000000000000E+04	3.8930610816858350E+06
1.8600000000000000E+04	3.8932292908728747E+06
1.8700000000000000E+04	3.8935106254772139E+06
1.8800000000000000E+04	3.8935355452925204E+06
1.8900000000000000E+04	3.8922431388209676E+06
1.9000000000000000E+04	3.8910228067027368E+06
1.9100000000000000E+04	3.8919465192341818E+06
1.9200000000000000E+04	3.8924140157141169E+06
1.9300000000000000E+04	3.8934857754000979E+06
1.9400000000000000E+04	3.8950196074426384E+06
1.9500000000000000E+04	3.8966957292064549E+06
1.9600000000000000E+04	3.8986549713623715E+06
1.9700000000000000E+04	3.9007210383656146E+06
1.9800000000000000E+04	3.9033745375792077E+06
1.9900000000000000E+04	3.9066049319687551E+06
2.0000000000000000E+04	3.9101458715196154E+06
