# Te	Ce
# K	J/(m^3K)
15800	30781.9634086756
15900	31058.9184757068
16000	31348.8662276334
16100	31745.2242279
16200	32128.2101763614
16300	32483.3461829453
16400	32838.4821895292
16500	33154.8187794914
16600	33598.3307616471
16700	34015.5764898005
16800	34421.8878692717
16900	34828.199248743
17000	35234.5106282142
17100	35640.8220076855
17200	36047.1333871567
17300	36435.5114304725
17400	36838.9961777732
17500	37330.2180293658
17600	37766.7001274756
17700	38203.1822255853
17800	38639.6643236951
17900	39076.1464218048
18000	39473.1534546099
18100	40009.8366342148
18200	40448.1806648626
18300	40982.1490376622
18400	41468.6958504341
18500	41936.7789257109
18600	42437.7425471439
18700	42921.3670754121
18800	43398.4192977858
18900	43868.2057737586
19000	44411.2579708798
19100	44870.5187586909
19200	45455.2655583389
19300	45964.7828933432
19400	46571.1691838273
19500	47127.1271950317
19600	47674.4618054041
19700	48236.4270216306
19800	48790.1653896169
19900	49343.9037576033
20000	49897.6421255896
20100	50451.380493576
20200	50961.381459228
20300	51615.4034775712
20400	52202.6856551848
20500	52747.3082129374
20600	53440.5741153187
20700	54061.5844728307
20800	54682.5948303427
20900	55277.9025378789
21000	55942.5224866876
21100	56577.0375013718
21200	57188.3588306975
21300	57884.5679109186
21400	58549.046175645
21500	59213.5244403713
21600	59878.0027050977
21700	60542.480969824
21800	61206.9592345504
21900	61802.33569162
22000	62579.6363857492
22100	63241.2479716943
22200	63848.3105976782
22300	64637.7038926254
22400	65316.3712810769
22500	65995.0386695285
22600	66673.70605798
22700	67310.375280846
22800	68024.5015993986
22900	68699.1531991075
23000	69373.8047988164
23100	70042.8394145631
23200	70704.1674279795
23300	71324.3578322642
23400	71958.9095466417
23500	72683.6100556554
23600	73348.6676975565
23700	73981.7597378887
23800	74708.9286385539
23900	75396.3805877543
24000	76083.8325369547
24100	76679.2951014088
24200	77540.6314094931
24300	78290.0477139031
24400	78990.7980969964
24500	79773.5681191443
24600	80512.8505108286
24700	81225.055160313
24800	82000.3291022296
24900	82815.0588220519
25000	83535.9530393256
25100	84477.5897953521
25200	85205.6281426126
25300	86148.9341852075
25400	86984.6073421023
25500	87820.2804989972
25600	88586.4095551865
25700	89374.7215096378
25800	90170.0800587316
25900	90935.2449639188
26000	91612.5048191991
26100	92384.9952709044
26200	93115.7336438091
26300	93844.9142491304
26400	94483.0063969574
26500	95241.0750623718
26600	95807.5949039639
26700	96478.9712460486
26800	97083.8308532214
26900	97688.6904603941
27000	98273.4996748885
27100	98909.2293119332
27200	99501.0261344218
27300	100158.465803798
27400	100786.246360728
27500	101346.175576804
27600	101952.328248047
27700	102636.630283447
27800	103255.85339874
27900	103875.076514033
28000	104397.269384134
28100	105061.00775281
28200	105628.105370707
28300	106164.248707844
28400	106781.89195793
28500	107385.954387198
28600	107892.081266856
28700	108448.853527637
28800	108959.672781361
28900	109508.631077933
29000	110021.127367353
29100	110533.623656774
29200	111031.579373221
29300	111481.406933605
29400	111927.821082265
29500	112365.373239797
29600	112746.225329028
29700	113104.593073249
29800	113544.774478458
29900	113803.606089009
30000	114017.550092159
