# Te	G
# K	W/(m^3K)
12900	1.33183528099311E17
13000	1.3417383002364E17
13100	1.35060822497154E17
13200	1.3587531447235E17
13300	1.36624387400396E17
13400	1.37342806643921E17
13500	1.38061225887445E17
13600	1.38740571058544E17
13700	1.39550697926857E17
13800	1.40314115418893E17
13900	1.41077532910929E17
14000	1.41840950402965E17
14100	1.42502979600225E17
14200	1.43240038248764E17
14300	1.43881547670512E17
14400	1.44524535670664E17
14500	1.45144690559442E17
14600	1.4576484544822E17
14700	1.46378653492076E17
14800	1.46796631546175E17
14900	1.47289544439889E17
15000	1.47745465520372E17
15100	1.48201386600855E17
15200	1.48655523073193E17
15300	1.49194058005914E17
15400	1.49729588545361E17
15500	1.50256080203126E17
15600	1.50827381590561E17
15700	1.5138647251623E17
15800	1.51945563441899E17
15900	1.52447774775134E17
16000	1.51756320480449E17
16100	1.5146618306369E17
16200	1.51176045646931E17
16300	1.50885908230172E17
16400	1.50582291513094E17
16500	1.50315442343775E17
16600	1.50026071102294E17
16700	1.49721295231189E17
16800	1.49395895241896E17
16900	1.49336065370278E17
17000	1.49214055539169E17
17100	1.49657144428406E17
17200	1.51163239409296E17
17300	1.52287553098236E17
17400	1.53411866787175E17
17500	1.54536180476114E17
17600	1.55660494165054E17
17700	1.56784807853993E17
17800	1.57909121542933E17
17900	1.58875543541838E17
18000	1.60203600131201E17
18100	1.61353312884818E17
18200	1.62270862617872E17
18300	1.62558918598102E17
18400	1.63963563855607E17
18500	1.64860248257405E17
18600	1.65756932659203E17
18700	1.66653617061001E17
18800	1.67550301462799E17
18900	1.68372966446841E17
19000	1.69204722444474E17
19100	1.70015319168474E17
19200	1.70825915892474E17
19300	1.71636512616473E17
19400	1.72447109340473E17
19500	1.72837474094877E17
19600	1.74684450704778E17
19700	1.75885252836704E17
19800	1.77086054968629E17
19900	1.78286857100554E17
20000	1.7948765923248E17
20100	1.80642034772506E17
20200	1.81680494682729E17
20300	1.82733417957193E17
20400	1.83786341231656E17
20500	1.84839264506119E17
20600	1.85857311227258E17
20700	1.86244423305292E17
20800	1.87767107856613E17
20900	1.88694973961583E17
21000	1.89601296368017E17
21100	1.90535938606579E17
21200	1.9145639348266E17
21300	1.92376848358741E17
21400	1.9326542290955E17
21500	1.94328636049613E17
21600	1.95306685546374E17
21700	1.96284735043134E17
21800	1.97076126864882E17
21900	1.96935675760788E17
22000	1.96929272838587E17
22100	1.97142159377703E17
22200	1.97257671564287E17
22300	1.97373183750871E17
22400	1.97476669337721E17
22500	1.97485445185391E17
22600	1.97536462049531E17
22700	1.97587478913671E17
22800	1.9763849577781E17
22900	1.97707414911518E17
23000	1.97547455974078E17
23100	1.97414446196965E17
23200	1.97281436419851E17
23300	1.97148426642737E17
23400	1.96943896849719E17
23500	1.9599956054962E17
23600	1.9517584307887E17
23700	1.9431793728169E17
23800	1.93187125243082E17
23900	1.92015050901914E17
24000	1.91056028598381E17
24100	1.89961018667174E17
24200	1.88990808751818E17
24300	1.88020598836463E17
24400	1.87050388921107E17
24500	1.86080179005752E17
24600	1.85109969090396E17
24700	1.84139759175041E17
24800	1.83169549259685E17
24900	1.8219933934433E17
25000	1.81362626367305E17
