# Te	G
# K	W/(m^3K)
11700	2.90285134043798E17
11800	2.90696964386163E17
11900	2.91149993789957E17
12000	2.91600822722039E17
12100	2.92030651335352E17
12200	2.9238336341533E17
12300	2.9297989487733E17
12400	2.93717638118625E17
12500	2.94228401383308E17
12600	2.94791304187624E17
12700	2.95404930639049E17
12800	2.95969268975557E17
12900	2.96460184119775E17
13000	2.96903358245486E17
13100	2.97333627374153E17
13200	2.97639712612077E17
13300	2.9796163519444E17
13400	2.98256094127828E17
13500	2.98616729846471E17
13600	2.98906807536214E17
13700	2.99414634847366E17
13800	2.99880498465889E17
13900	3.00339602985373E17
14000	3.00736749590841E17
14100	3.01101854868632E17
14200	3.01561030113854E17
14300	3.01958922133171E17
14400	3.02205611072145E17
14500	3.02559010546165E17
14600	3.02901000878377E17
14700	3.03215767326596E17
14800	3.03723295602416E17
14900	3.04370281927713E17
15000	3.04881848757411E17
15100	3.05629694971034E17
15200	3.05999323032353E17
15300	3.0646494463749E17
15400	3.06900934463837E17
15500	3.07110003455666E17
15600	3.07548739883392E17
15700	3.07890269001092E17
15800	3.08206093721019E17
15900	3.08471960015052E17
16000	3.08953509414912E17
16100	3.09334535573035E17
16200	3.09678403189588E17
16300	3.10115122639682E17
16400	3.10550322931002E17
16500	3.11072965773021E17
16600	3.11459609444676E17
16700	3.12110597352203E17
16800	3.12487745585535E17
16900	3.12622483898981E17
17000	3.1273804450855E17
17100	3.12939437126233E17
17200	3.13182549483192E17
17300	3.13419777285732E17
17400	3.13980601018891E17
17500	3.14391110465966E17
17600	3.14739230130263E17
17700	3.15032632965603E17
17800	3.15413568291794E17
17900	3.15656498457542E17
18000	3.15924081434E17
18100	3.16297148158697E17
18200	3.1669892110316E17
18300	3.16955490428933E17
18400	3.17134518002027E17
18500	3.1729041855056E17
18600	3.17363771580205E17
18700	3.17537974990969E17
18800	3.17839691909899E17
18900	3.18111356097836E17
19000	3.18245610703006E17
19100	3.18425567147043E17
19200	3.18583724158367E17
19300	3.18711944436454E17
19400	3.18834946615873E17
19500	3.18916026724167E17
19600	3.19096701967982E17
19700	3.19455495550785E17
19800	3.19738907067112E17
19900	3.20078385311262E17
20000	3.20313381128002E17
20100	3.20446414913063E17
20200	3.20625985425811E17
20300	3.20909619043183E17
20400	3.20776990324139E17
20500	3.20904278465566E17
20600	3.20929929152738E17
20700	3.21147901841487E17
20800	3.21070415779603E17
20900	3.21120342881719E17
21000	3.21402576180391E17
21100	3.21499662140235E17
21200	3.2163829199624E17
21300	3.21945592858094E17
21400	3.22067468779543E17
21500	3.22550398209071E17
21600	3.22767752279074E17
21700	3.22877739965459E17
21800	3.2296343758537E17
21900	3.23071589927315E17
22000	3.23066218398225E17
22100	3.23287213018481E17
22200	3.23408600808291E17
22300	3.23701669395939E17
22400	3.23413819089218E17
22500	3.23031541800921E17
22600	3.23029464903739E17
22700	3.22796234038386E17
22800	3.22656465654471E17
22900	3.22526068862095E17
23000	3.22497452133551E17
23100	3.22275369331938E17
23200	3.22320091922187E17
23300	3.22225772709272E17
23400	3.21937758385535E17
23500	3.22234807446122E17
23600	3.22502823626626E17
23700	3.22254937521135E17
23800	3.22137341406708E17
23900	3.22216904036228E17
24000	3.21719855694258E17
