#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   1.7500000000000000E+04   1.0976275810678042E+03   2.2052047351934466E+03   2.1853949679564012E+03  -7.0595820274961585E-02   1.0014116339439509E+06
   1.7600000000000000E+04   1.0999111241799073E+03   2.2149229762745031E+03   2.1849260312609754E+03  -7.2114370116001844E-02   1.0041135302303623E+06
   1.7700000000000000E+04   1.0997014388313266E+03   2.2245968221979911E+03   2.1747731943471904E+03  -7.3648033365483548E-02   1.0068125718235424E+06
   1.7800000000000000E+04   1.0962893902331114E+03   2.2342251277583882E+03   2.1524566126031623E+03  -7.5196774150281656E-02   1.0095081390352182E+06
   1.7900000000000000E+04   1.0941275761504810E+03   2.2438067861786499E+03   2.1353877315494774E+03  -7.6760553094342807E-02   1.0121996259596577E+06
   1.8000000000000000E+04   1.0945791005381284E+03   2.2533407284159698E+03   2.1285306730708398E+03  -7.8339327505115755E-02   1.0148864380428854E+06
   1.8100000000000000E+04   1.0919355731299252E+03   2.2628259224840340E+03   2.1102404011817507E+03  -7.9933051471672636E-02   1.0175679938387513E+06
   1.8200000000000000E+04   1.0905834773527697E+03   2.2722613727588564E+03   2.0970949181596816E+03  -8.1541675972642211E-02   1.0202437224080736E+06
   1.8300000000000000E+04   1.0880691044384810E+03   2.2816461192672168E+03   2.0799568178621794E+03  -8.3165149003767716E-02   1.0229130659280582E+06
   1.8400000000000000E+04   1.0877417844657955E+03   2.2909792369634692E+03   2.0710740329898003E+03  -8.4803415715276304E-02   1.0255754797401121E+06
