#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   1.1200000000000000E+04   1.1415329663437471E+03   5.4537358966743332E+03   1.4437213221105883E+03  -3.5225026449427759E+00   1.1663111529873188E+06
   1.1300000000000000E+04   1.1434426713983630E+03   5.4958314762855916E+03   1.4438434860743171E+03  -3.5239500835903033E+00   1.1758627027456928E+06
   1.1400000000000000E+04   1.1450020352447775E+03   5.5377004276488824E+03   1.4434585973847431E+03  -3.5254244811703175E+00   1.1853762994371725E+06
   1.1500000000000000E+04   1.1466976152244292E+03   5.5793405570156192E+03   1.4433412741043951E+03  -3.5269255334996061E+00   1.1948515001293069E+06
   1.1600000000000000E+04   1.1483776330046639E+03   5.6207497123349158E+03   1.4432482664388310E+03  -3.5284529445114532E+00   1.2042878881811050E+06
   1.1700000000000000E+04   1.1503599186229499E+03   5.6619257864759193E+03   1.4436789083341575E+03  -3.5300064260187360E+00   1.2136850660637422E+06
   1.1800000000000000E+04   1.1503592929612960E+03   5.7028667204099593E+03   1.4410400933755056E+03  -3.5315856976315261E+00   1.2230426541489088E+06
   1.1900000000000000E+04   1.1535839635141551E+03   5.7435705062475517E+03   1.4435098594808446E+03  -3.5331904866128800E+00   1.2323603002377860E+06
   1.2000000000000000E+04   1.1536961986190688E+03   5.7840351901490485E+03   1.4411513765537386E+03  -3.5348205277346509E+00   1.2416376689395327E+06
   1.2100000000000000E+04   1.1566879716452036E+03   5.8242588750927544E+03   1.4433310867525665E+03  -3.5364755631126741E+00   1.2508744442269499E+06
   1.2200000000000000E+04   1.1566069562099840E+03   5.8642397235346289E+03   1.4407709335784998E+03  -3.5381553421140746E+00   1.2600703353782082E+06
   1.2300000000000000E+04   1.1596094889043818E+03   5.9039759599003200E+03   1.4430391470005034E+03  -3.5398596212130595E+00   1.2692250687077215E+06
   1.2400000000000000E+04   1.1609308978453694E+03   5.9434658729188513E+03   1.4427397202787793E+03  -3.5415881638261193E+00   1.2783383913430357E+06
   1.2500000000000000E+04   1.1624550664737703E+03   5.9827078178348429E+03   1.4427934327947021E+03  -3.5433407402193238E+00   1.2874100721108767E+06
   1.2600000000000000E+04   1.1637466211751243E+03   6.0217002184251487E+03   1.4425278345368902E+03  -3.5451171273229254E+00   1.2964398936262012E+06
   1.2700000000000000E+04   1.1650619127996197E+03   6.0604415689160405E+03   1.4423374983531069E+03  -3.5469171086798528E+00   1.3054276661792148E+06
   1.2800000000000000E+04   1.1664319764657839E+03   6.0989304356712155E+03   1.4422685665781803E+03  -3.5487404742294109E+00   1.3143732108966417E+06
   1.2900000000000000E+04   1.1674831767612438E+03   6.1371654587919002E+03   1.4417495967593420E+03  -3.5505870202557794E+00   1.3232763738778518E+06
   1.3000000000000000E+04   1.1688403295303688E+03   6.1751453534968377E+03   1.4417337528028959E+03  -3.5524565491923141E+00   1.3321370133340082E+06
   1.3100000000000000E+04   1.1698894911830087E+03   6.2128689113930996E+03   1.4412848921032491E+03  -3.5543488695391394E+00   1.3409550107422962E+06
   1.3200000000000000E+04   1.1717938517278710E+03   6.2503350015729638E+03   1.4421669353424682E+03  -3.5562637957395502E+00   1.3497302623412297E+06
