# Te	Ce
# K	J/(m^2K)
10500	4.94667653325323E-6
10600	5.00292603438568E-6
10700	5.05358807031425E-6
10800	5.10647691164434E-6
10900	5.15863587207157E-6
11000	5.21079483249881E-6
11100	5.26295379292604E-6
11200	5.31169381813929E-6
11300	5.37467372296932E-6
11400	5.4453600600477E-6
11500	5.50887152580568E-6
11600	5.5712959512025E-6
11700	5.63230843663386E-6
11800	5.71314634250788E-6
11900	5.78419612803949E-6
12000	5.85342988113407E-6
12100	5.92814148060206E-6
12200	6.02880031212485E-6
12300	6.1149177443337E-6
12400	6.20103517654256E-6
12500	6.28715260875141E-6
12600	6.37327004096026E-6
12700	6.45788587551149E-6
12800	6.54816003077925E-6
12900	6.63220746052146E-6
13000	6.73930730169657E-6
13100	6.85114791314687E-6
13200	6.97080903292574E-6
13300	7.08238102983972E-6
13400	7.1939530267537E-6
13500	7.29275243822346E-6
13600	7.43123644029767E-6
13700	7.5435334772175E-6
13800	7.68731771668411E-6
13900	7.81500245222653E-6
14000	7.95358681342296E-6
14100	8.08443186652888E-6
14200	8.23043174356169E-6
14300	8.36956826328536E-6
14400	8.512591572236E-6
14500	8.65106150338834E-6
14600	8.80160896196467E-6
14700	8.95785848371096E-6
14800	9.13207198220741E-6
14900	9.2934880292339E-6
15000	9.46686788489441E-6
15100	9.63582905477224E-6
15200	9.80479022465006E-6
15300	9.9640062365942E-6
15400	1.01522448870294E-5
15500	1.03379605509639E-5
15600	1.05193547390024E-5
15700	1.06987325935946E-5
15800	1.09002064659035E-5
15900	1.10828612536539E-5
16000	1.13162084936042E-5
16100	1.15269281476852E-5
16200	1.17327033159019E-5
16300	1.19625171127046E-5
16400	1.21828136289217E-5
16500	1.24112338601782E-5
16600	1.26245803323614E-5
16700	1.28735050943355E-5
16800	1.31054380045867E-5
16900	1.33212090367722E-5
17000	1.35721299097009E-5
17100	1.37952529682062E-5
17200	1.40296454257718E-5
17300	1.42897120896834E-5
17400	1.45358273037213E-5
17500	1.47979035181238E-5
17600	1.50560662031034E-5
17700	1.53142288880829E-5
17800	1.55680237839164E-5
17900	1.58336181132389E-5
18000	1.61016260317084E-5
18100	1.6366728105013E-5
18200	1.66318301783177E-5
18300	1.68814427883439E-5
18400	1.71733028687814E-5
18500	1.74514184030657E-5
18600	1.77263295148029E-5
18700	1.79706553661888E-5
18800	1.82750010223893E-5
18900	1.85817781411679E-5
19000	1.8906036469932E-5
19100	1.92080699088213E-5
19200	1.95101033477107E-5
19300	1.98121367866E-5
19400	2.01138337074949E-5
19500	2.04197965487783E-5
19600	2.07253695964612E-5
19700	2.1027900341339E-5
19800	2.1313817048276E-5
19900	2.1639592225211E-5
20000	2.1960415552019E-5
20100	2.22762667905176E-5
20200	2.25739383737368E-5
20300	2.29168940488358E-5
20400	2.32797901987041E-5
20500	2.3620392503186E-5
20600	2.39588017844522E-5
20700	2.4306589530315E-5
20800	2.46518505189764E-5
20900	2.49728184829483E-5
21000	2.53584484793142E-5
21100	2.57116075899632E-5
21200	2.60769308206844E-5
21300	2.64196957215893E-5
21400	2.68098981919534E-5
21500	2.71771106402655E-5
21600	2.75242440641009E-5
21700	2.78944048514471E-5
21800	2.82832624334131E-5
21900	2.86419285372339E-5
22000	2.89986522202521E-5
22100	2.93512817911381E-5
22200	2.96898488192664E-5
22300	3.00512224896101E-5
22400	3.04000835177894E-5
22500	3.07014415164262E-5
22600	3.10911471294576E-5
22700	3.14086738374342E-5
22800	3.17696794117185E-5
22900	3.20953324814567E-5
23000	3.24458253761998E-5
23100	3.27922437562198E-5
23200	3.31354482477667E-5
23300	3.34786527393136E-5
23400	3.38218572308605E-5
23500	3.41650617224074E-5
23600	3.44706965516087E-5
23700	3.48453357583296E-5
23800	3.51952630996758E-5
23900	3.55339573771469E-5
24000	3.58907015087088E-5
24100	3.62406477223381E-5
24200	3.65597452273324E-5
24300	3.69179883179287E-5
24400	3.72121723859752E-5
24500	3.75481754216905E-5
24600	3.78612748559088E-5
24700	3.81743742901271E-5
24800	3.84874737243454E-5
24900	3.88005731585636E-5
25000	3.91052801935557E-5
