# Te	Ce
# K	J/(m^2K)
14300	4.45722721846914E-4
14400	4.49628682852995E-4
14500	4.54120479128823E-4
14600	4.58180573458677E-4
14700	4.62698380618338E-4
14800	4.66727908129381E-4
14900	4.71559197837011E-4
15000	4.75961628569409E-4
15100	4.81043246724197E-4
15200	4.85859875634424E-4
15300	4.90388247355771E-4
15400	4.95735505755667E-4
15500	5.00701101090579E-4
15600	5.05666696425491E-4
15700	5.10632291760403E-4
15800	5.15597887095316E-4
15900	5.20236884468088E-4
16000	5.2509350931286E-4
16100	5.31732505817326E-4
16200	5.38147520454054E-4
16300	5.44096048564334E-4
16400	5.50044576674614E-4
16500	5.55343214556481E-4
16600	5.62772040257589E-4
16700	5.69760906204158E-4
16800	5.76566621810301E-4
16900	5.83372337416445E-4
17000	5.90178053022588E-4
17100	5.96983768628731E-4
17200	6.03789484234875E-4
17300	6.10294816460415E-4
17400	6.17053185977701E-4
17500	6.25281151991878E-4
17600	6.32592227135216E-4
17700	6.39903302278555E-4
17800	6.47214377421893E-4
17900	6.54525452565231E-4
18000	6.61175320364716E-4
18100	6.70164763623098E-4
18200	6.77507026136449E-4
18300	6.86450996380842E-4
18400	6.94600655494771E-4
18500	7.02441047005658E-4
18600	7.1083218766466E-4
18700	7.18932898513153E-4
18800	7.26923523237912E-4
18900	7.34792446710457E-4
19000	7.43888571012237E-4
19100	7.51581189208073E-4
19200	7.61375698102176E-4
19300	7.69910113463498E-4
19400	7.80067083829108E-4
19500	7.8937938051678E-4
19600	7.98547235240519E-4
19700	8.07960152612312E-4
19800	8.17235270276084E-4
19900	8.26510387939855E-4
20000	8.35785505603626E-4
20100	8.45060623267398E-4
20200	8.53603139442068E-4
20300	8.64558008249318E-4
20400	8.74394984724345E-4
20500	8.83517412566701E-4
20600	8.95129616431589E-4
20700	9.05531539919915E-4
20800	9.15933463408241E-4
20900	9.25904867509471E-4
21000	9.37037251652017E-4
21100	9.47665378147977E-4
21200	9.57905010414183E-4
21300	9.69566512507887E-4
21400	9.80696523442053E-4
21500	9.91826534376219E-4
21600	0.00100295654531039
21700	0.00101408655624455
21800	0.00102521656717872
21900	0.00103518912283463
22000	0.0010482089094613
22100	0.00105929090352588
22200	0.00106945920251111
22300	0.00108268154020148
22400	0.00109404921895804
22500	0.0011054168977146
22600	0.00111678457647117
22700	0.00112744878595417
22800	0.00113941040178993
22900	0.00115071081608505
23000	0.00116201123038018
23100	0.00117321756019393
23200	0.00118429480441866
23300	0.00119468299369043
23400	0.00120531173490625
23500	0.00121745046843223
23600	0.00122859018393407
23700	0.00123919447560964
23800	0.00125137455469578
23900	0.00126288937484488
24000	0.00127440419499399
24100	0.0012843781929486
24200	0.00129880557610901
24300	0.00131135829920788
24400	0.00132309586812469
24500	0.00133620726599567
24600	0.00134859024605638
24700	0.00136051967393524
24800	0.00137350551246235
24900	0.00138715223526937
25000	0.0013992272134087
